PassengerId,Survived,Pclass,Name,Age,NrFamiliares,Ticket,Fare,Cabin
80543a73,0,ccab,008151d7bd3206db17c217ed6a70c92ccc9561ed7d999f6fc185a661fb08e7c8,Adulto,Sem familiares,330****,menos que $100,Desconhecido
f36e66e0,1,aef6,b8438b28012252377b7bb0086bde251754ffc5d0588d20e09aeb2c114d685a51,Adulto,Sem familiares,PC ****,menos que $100,D
fe3480c9,0,ccab,4decaeb66a8d1f9361fa7de7c05e2a79f1317ac2a45b4b6cee3e205b47293223,Adulto,Sem familiares,656****,menos que $100,Desconhecido
fe1a617b,0,ccab,6c52c99a4c3485dad2a37eb511ede2d733f21935709db7f85fc4388980585c11,Menor,Grande,CA ****,menos que $100,Desconhecido
b631d933,0,2cb8,52169e560e492c433ae1628fc73be260763d3fb29672383d24a5827cf2589b4d,Senior,Pequena,297****,menos que $100,Desconhecido
988e6f46,0,2cb8,d0ee488e97ce91b0485160d4aa86c708c460ba5f0213b7d8a177e55fc34f7b3f,Adulto,Pequena,SC/****,menos que $100,Desconhecido
d420e562,0,ccab,8bedf768a72de2e1f93888e41d68d3ba3add173a52e66923ce10ce597ca7caae,Menor,Grande,310****,menos que $100,Desconhecido
9659932d,0,ccab,bea49cfd490474173709f4068cb84d2bb5886c63e03942d79a8647b92e20ebe8,Adulto,Sem familiares,349****,menos que $100,Desconhecido
74dd5847,0,ccab,4ff4ee9d24b4df3d61af810c11c4bbf0f64315f9d70aec9aed4da97655d162e5,Adulto,Sem familiares,350****,menos que $100,Desconhecido
d287bb08,1,aef6,9c009813f75e1d99d57ffbf0e6cadf4fe5e76167bcd31da7728280d91391b5cb,Menor,Pequena,241****,$200-$300,B
c4140a27,1,aef6,e779c2f0d1ad595939445c36e68a53c66dff1d0b7ddba3006373e2795db872d9,Adulto,Pequena,174****,menos que $100,B
70508d1c,1,ccab,e33459987d348cfd4716d96f9c2ef69313038d7291e627dc3972f302280580d9,Menor,Pequena,349****,menos que $100,Desconhecido
2c9abc2a,1,ccab,de50f2cbd0fd1ef91221730eb83019edc640a646a7f045b8e8beda3851f164fa,Adulto,Sem familiares,160****,menos que $100,Desconhecido
6db3e432,0,ccab,cc989349627cf57f3cf1d0b0be85add5a93f3866aff55f79256c81ef3fc573ba,Adulto,Sem familiares,267****,menos que $100,Desconhecido
735a1470,0,aef6,b64728dad364acc82bf4b441ee28500559d93579e56fa4047dfdd8c84a84012e,Senior,Sem familiares,113****,menos que $100,Desconhecido
fd7a6046,0,2cb8,5989d118575eae6ba7e8007cfb502d8a0e46bfa2c54e05ce76209249dd1552b2,Adulto,Sem familiares,248****,menos que $100,Desconhecido
36515e1b,0,ccab,21b9b938546871fbecb9777a48d42a51e04558279b987fdd3077be28ba2a0d3e,Adulto,Sem familiares,363****,menos que $100,Desconhecido
fa216ea7,1,ccab,a1d348cc1ecd991bb7b2380f1d4eabdaeebfb8dd7747401a200c440d83f26894,Adulto,Sem familiares,358****,menos que $100,Desconhecido
e5eddb62,0,aef6,f47301c9a6bb2fd4e07293881a14e72ec9ff52b1e85ec671d62c8dbf29049555,Adulto,Pequena,174****,$100-$200,C
6bcc13f4,0,ccab,a707bb15262ce3a89b4ea5b6dacb64d8965bfa090370b3ff8e86bc3d63574abb,Adulto,Sem familiares,348****,menos que $100,F
889f2890,1,aef6,50c7c231d452ae746d6d2670ac41fcb41d220933f50cc9bb0ed777b202e3cc47,Adulto,Pequena,PC ****,$200-$300,C
6e619659,1,aef6,b20542c15d08f2cf2ad2286f5a1ff4a7d12080a090954be409db3602341f5b32,Adulto,Sem familiares,PC ****,menos que $100,E
e1f8510b,0,ccab,0f748dfd78b68c08be67fdc6b8ca942e5f681c8890d088885f26d34164c6f40d,Adulto,Pequena,269****,menos que $100,Desconhecido
1d291eaf,0,ccab,2e7c0b78fdc907e69be9f07be8cfc79b57122c0468c96198f0ca7b0ab3cf4548,Adulto,Sem familiares,368****,menos que $100,Desconhecido
05fcfab2,0,ccab,b51e9b7ebdc485583a91e7703a24de7f85f5ec69beed320a7fc6f84c7ad019db,Adulto,Pequena,350****,menos que $100,Desconhecido
fdcc40eb,0,2cb8,8c85cbce4e8b4066413078a0decbfc049540ce76c5660b49ecee9affd481c3a6,Adulto,Sem familiares,250****,menos que $100,Desconhecido
381921f5,1,2cb8,05119957492ce040a7eed699d8ec40af1d4d0d1c3218a2f80d6cc340c7020790,Adulto,Sem familiares,223****,menos que $100,Desconhecido
483541ce,1,aef6,0597d25e3bc7852fcbbf18a30e45bb76b81e647ae0d9e00a0f35123db8ef030d,Adulto,Sem familiares,PC ****,menos que $100,E
ec3fc83c,1,aef6,78204c71c7f573f105894b11f589bdea920c6afb8b22b5d7b488fc3e08822d8a,Adulto,Sem familiares,113****,$100-$200,Desconhecido
dd4563b7,1,ccab,89b444cd44a5e98d67a57c98bebb7c925f1e4f9eb058bba9cabc4c567e08827f,Adulto,Pequena,266****,menos que $100,Desconhecido
a577126f,1,aef6,0b6a7105240be748941de2d30d7ae84b11e37b811254cccfa1ecf526a0a191e0,Adulto,Sem familiares,PC ****,menos que $100,C
93baef0b,0,aef6,740a4730a2d6f18e619dc0268c4a7965b3a6a3ebe3dc22d5692201edb686dfb3,Adulto,Sem familiares,113****,menos que $100,C
8454f6c8,1,aef6,1681423d4a977f3e37c61a41d8c33f4241d49913f979f748a0558a720b0713b3,Adulto,Pequena,199****,menos que $100,C
f3f62cea,0,ccab,82dc923b2eeaf1c3cf9689b044e2f71e4f5dd647f3f7b4386aedeaf37ad71850,Adulto,Sem familiares,754****,menos que $100,Desconhecido
480c285b,0,2cb8,49a9eb5ba707665681695735d93e9c9b9f38ba2e6231e15a2720a647f051f997,Adulto,Sem familiares,250****,menos que $100,Desconhecido
a068dbc0,0,ccab,54c1fcd58936f7faaccec2643607729573ab0a332a03dfbca38b729b27f747eb,Adulto,Sem familiares,348****,menos que $100,F
0608cc43,1,aef6,c1de2d8b2b7146c74544461203c9b656ba0a70f2b9c53d79790ef82960b2ba35,Adulto,Sem familiares,PC ****,$200-$300,C
477c2ccd,1,2cb8,ec8da00942b737ff6adcd6f31e429d24d9989561e44bd3ef458a7e4a95877745,Adulto,Sem familiares,342****,menos que $100,E
dcb4d63f,0,ccab,722ce1334fec43c53a20ed0b71e1d8299f0af6e186b3939caa955de591303388,Adulto,Sem familiares,365****,menos que $100,Desconhecido
98d0fd2d,0,ccab,25e157232d8820fd85d3b1b59839c3289e8dc17b0bbc23c41923d785a108871c,Adulto,Sem familiares,347****,menos que $100,Desconhecido
77ea6d9a,1,2cb8,c137c1cfdc248cdb774d0c968c4835a08bf8f326a9ef5c5e9777505ba3282484,Menor,Pequena,248****,menos que $100,Desconhecido
300f249d,0,ccab,1094314459d79565c4616e58da98d6f099e08c78269a1058ef8b40b1e7b33d0f,Menor,Pequena,350****,menos que $100,Desconhecido
790261be,0,2cb8,a741d2bc27951bb404a7b39c253f4e99db634d0d40f997cabba681ae6fa15303,Adulto,Sem familiares,122****,menos que $100,Desconhecido
178006f5,0,2cb8,d599cf64c4187ed13d2ca1a1e03cda411a9c6c20c661d83de06329eadd230df3,Adulto,Sem familiares,250****,menos que $100,Desconhecido
17070bed,1,aef6,e358882a0090c81764d41caefcbb1a5c5fd5cb9a65d0cdea32692da9400583d4,Adulto,Pequena,113****,menos que $100,E
e7226bc5,0,ccab,98fef60c9cc3c4e04f5efa51f218936e97d3c8a7d5ab25f69d56250e85911f0a,Adulto,Sem familiares,315****,menos que $100,Desconhecido
aa2338c3,1,2cb8,36d543e25ae816f6f07221b91ae7b9effd66e030204bbce441d0008bdf9ae1dd,Adulto,Pequena,310****,menos que $100,Desconhecido
09c31e1f,1,ccab,253304d8b74f0edcb26b1d91e607780c368cbde82d811798b9b1ba3b306ddfc3,Adulto,Sem familiares,368****,menos que $100,Desconhecido
847a1d81,0,2cb8,f5b560dd4808cb47d18541b30a7bb880f70c2d15d3b60d4a470dfd9b18842384,Adulto,Pequena,236****,menos que $100,Desconhecido
bd0d83a8,0,ccab,ba6591cb48b38c0169d0b4890a5bce8ca1b1e9d059de42ddb72213f3a29ae5cd,Adulto,Pequena,STO****,menos que $100,Desconhecido
3dba02d9,1,aef6,d0c662bc81d15ae4b03de14536d940dfc8cdd00bec2cc9df19d876649cd39b10,Adulto,Sem familiares,241****,$200-$300,B
bf97e363,0,ccab,40abf7c7144b1d4e1490ff0e1f8dcb67be4c09b8768e577a7f07cd5461bc4b77,Menor,Sem familiares,269****,menos que $100,Desconhecido
1f58e239,0,2cb8,68f0f5672bd07b318cccb4e917623346448d6292ee9146ec8dd16069d068e765,Adulto,Sem familiares,239****,menos que $100,Desconhecido
aae33713,0,2cb8,20b0dc445a829768b500f616c97af9bd4e8868bff1c9df5c7e1c3cf4ce1818c3,Adulto,Sem familiares,284****,menos que $100,Desconhecido
bb2bb3c2,0,2cb8,be397f508868e771dd4428e00260f3997e1eb87ec24753b44f9db9fb895d00e3,Adulto,Sem familiares,233****,menos que $100,Desconhecido
b834ad65,0,ccab,ca12c6f2ef96e666d8313bb3ffd1d852fb81144cbf6535a567b078d3a99b44e9,Adulto,Sem familiares,546****,menos que $100,Desconhecido
8958c70e,0,ccab,7b8cb670186a9fe93c94fcd2604412d01b0ba28d4d4d3adb67c8c1f0f0f33e6c,Adulto,Grande,W./****,menos que $100,Desconhecido
d5c7819c,1,aef6,4638f047e16067ac977368716ff45546389caa549d45c352fa2b2b8ee1582633,Adulto,Sem familiares,PC ****,$500+,B
eb06ee73,0,ccab,f2ae23dcbb9d3dadce116ef6ca454dfd3f4e68fa1971726cab2d4706ab8f1df7,Adulto,Sem familiares,349****,menos que $100,Desconhecido
6d3fd06a,0,ccab,7b3a0dd32d0b37e430b573dc5b417b17ac1cfed96d1c107dc7397a6839f51eab,Adulto,Sem familiares,349****,menos que $100,Desconhecido
171f5a83,1,aef6,07d0e5166fcdea6146440dec226bbdc38f6c7195f98a665dde864a9977e38893,Adulto,Sem familiares,169****,menos que $100,D
6adfd510,0,aef6,58c33b15490c814cc50b2668386dfda37500f1efd386aa73d6eb2928e335786d,Adulto,Pequena,198****,menos que $100,C
f4af4814,1,aef6,0a66881742a648c78b228335168eb0e7be67d383ede6dcc923971de4fafba08e,Adulto,Grande,PC ****,$200-$300,B
48bbc636,0,ccab,f73e62e898170b35e13a6288bdcd776a72c4ec2c5761f1c7ec1ceef729ec6f0e,Adulto,Pequena,376****,menos que $100,Desconhecido
53898fba,1,ccab,c32e924fc5c105484946e7193528aa32691239e2cd796b974e8b77d085ac0b96,Adulto,Sem familiares,STO****,menos que $100,Desconhecido
3acad0b1,0,aef6,449885c7d74c74dcd789a6883f5976947996e6b3710086ed8f64d21a3d9e16b9,Senior,Pequena,WE/****,menos que $100,B
dfcf0950,0,ccab,d4367c5883f5df64d1f0495ad335f823de4c204db056a6b78c13214ac25300a1,Menor,Pequena,C.A****,menos que $100,Desconhecido
df10c200,1,2cb8,57a6abe21f8d00e934b15083532b48d9cafdaf5cab6dcfb787bead6a606ac31f,Adulto,Sem familiares,250****,menos que $100,Desconhecido
0e90752b,0,aef6,4769164e555d0c3939a17f1e31a0ec65f6244f0feca78ba01630d324be146102,Adulto,Pequena,113****,menos que $100,D
a5655063,0,ccab,90df8f1c5fbe9a612f3a4ae48aa6d8956f6ffd5e35dd92782e6eb0efe2d3785f,Adulto,Sem familiares,335****,menos que $100,Desconhecido
d4fc94e8,1,2cb8,2cfe18ec5fe352b82cb3c8a4f376ce17819dda6d9a117b03d03b877c4e667860,Menor,Pequena,291****,menos que $100,Desconhecido
29dad1db,1,ccab,feefce2c6b36c39d2be7235e7f5d62bad5b17583e67f0ea40b273515fdcabf2e,Menor,Pequena,392****,menos que $100,E
93e8e3b3,0,ccab,e23d5c847e8c5e0c1b9738e303d2b977eddc1e24e2d12e00f37e45c3ea3f464a,Adulto,Sem familiares,345****,menos que $100,Desconhecido
a29f6de1,0,ccab,6142714a8dfc1a02dcf6e4673986e7e29f2da8144368573db441aa06983e3b3c,Adulto,Sem familiares,349****,menos que $100,Desconhecido
e6854c5e,1,2cb8,299327597de904f5b6f4973b0896b9b4b62cfc5f4e6f8da2840d4a3adb97bcfb,Adulto,Pequena,220****,menos que $100,Desconhecido
fa4ee28d,1,2cb8,877084ed61bd300485d1267037212677354924f8809a624b21bb09cc7ccb5e01,Menor,Pequena,250****,menos que $100,Desconhecido
a437bf35,0,ccab,28d1024c247ef4a895ba0cb4cee2fbaada92870bb6122340aa39522c9f27fdd1,Adulto,Sem familiares,350****,menos que $100,Desconhecido
4a93e13b,0,2cb8,0459ff3f6573bb8cf3f4c3c53b5741ab9fa74fb3b1473d4a0d5a4a2e02e6859b,Adulto,Sem familiares,291****,menos que $100,Desconhecido
6435b36b,0,ccab,eeb182546c71526937f9eeaf89e10bf08089bbc390035d9c2760822ed8a66c31,Adulto,Sem familiares,363****,menos que $100,Desconhecido
919310dc,1,aef6,a2214c28fce94f7891793bc15a61142132fae0154525887556387bb0fe12db08,Adulto,Sem familiares,110****,menos que $100,B
e1ae3360,0,ccab,cb3f64184ac53e19fa9567c0a00ac423d5785c80df8026a345da00485b0263fe,Adulto,Sem familiares,358****,menos que $100,Desconhecido
9237080b,0,ccab,fd76041aee5283dafa2283e6a14dae29bb0f756c532af4db8c07ba8e2e762e2e,Adulto,Sem familiares,SOT****,menos que $100,Desconhecido
ce68f374,1,ccab,0a2bc680e94ef5066648236fee95eb6ec4478da8dd9b260df20bfae0688df969,Adulto,Sem familiares,266****,menos que $100,Desconhecido
13cdc5ba,1,aef6,e094c0a231773ee025041a0c4a93aeef10ab6dc80f85f1e49b22967f043b90fe,Adulto,Pequena,113****,$100-$200,B
4741eb87,0,ccab,d585078f17c02aae27f53e904d4c490ecd09ddf4c73abc3692a20a135754e225,Menor,Sem familiares,347****,menos que $100,Desconhecido
e7bbdaa5,1,aef6,27af1b33655cd8343681cca6baa1c0a5badd30cab2f5ebc210c0e9ede9057d4e,Adulto,Pequena,135****,menos que $100,D
2b3f1682,0,aef6,a923fa9190e4e28763f0b1dc7c14c98dc93b28403e8d5608c02918428ff95eff,Adulto,Sem familiares,112****,menos que $100,Desconhecido
1929b1b2,0,ccab,aa86f04f86758d34d4fd93a7fecc31a84dc7385787e4ea8fec2fe75b8e8f50fd,Adulto,Sem familiares,364****,menos que $100,Desconhecido
4ce8a9b7,0,ccab,2a24fc7b9ef41888b4e9db381468af5187e05afa4b740bdc6feeef2630078c6d,Adulto,Pequena,371****,menos que $100,Desconhecido
24dfb21e,0,ccab,c789f134fa77f410591c958fd6a2bd482618804cc34bbf72f6e79228642e8fe3,Adulto,Sem familiares,847****,menos que $100,Desconhecido
2397dabe,0,ccab,eaf71c4ce2f73b9859c8fcbbeef90a99a43ca0fab2fd143b46d44cd6662d9d3b,Adulto,Sem familiares,345****,menos que $100,Desconhecido
3aa80b13,0,ccab,e0ddce3e77f354123f17e641b561191206872df45df4470412131c63e181c5fe,Adulto,Sem familiares,350****,menos que $100,Desconhecido
2c64ab03,0,2cb8,d6ebfee705576e29828e1ce175c7c36075b05a90173e8e3ec51a5a3c1d5c921a,Adulto,Sem familiares,S.O****,menos que $100,E
72f92aa6,0,ccab,61aefb71c43046a4e33045e8933536dcf5012d643fe07eec0ffd3c37e589d1b7,Adulto,Sem familiares,267****,menos que $100,Desconhecido
1a5b5e3a,1,2cb8,be3795ac1930c1a441587a8fe25c3182b8659c2cbf98ccffbaeeead180c9d50c,Adulto,Grande,291****,menos que $100,Desconhecido
247df01a,0,ccab,bad3aa5b1e155c008a77d46a696e8c76fab3099cc4b147bce70963bb5ed957f7,Adulto,Sem familiares,347****,menos que $100,Desconhecido
4a4a7bca,0,ccab,97ebdac5bab0c3fe0651cf19c26d9a800d59f4ff02ac0ced5c5a8953b8992710,Adulto,Sem familiares,383****,menos que $100,F
5f2dd827,1,ccab,eeda608a0eb6f3ea129c92798a9b3d327859e1289fb4b60134333728dea1a73a,Menor,Sem familiares,364****,menos que $100,Desconhecido
327fc695,0,ccab,6c7974b673273424557a1e78f6fdc2d6abec4e9d9952de97b80543b4d7fb7218,Adulto,Sem familiares,368****,menos que $100,Desconhecido
8e963ff0,1,aef6,6a0d23a7fb13c6a8995c408a7eecb9b52d86b8c14d2a73caca15a00704b5d3e8,Adulto,Pequena,241****,$200-$300,B
fc19a9ff,1,ccab,d8e154717341202223f3e2d265ea950391c67477c24e7d3344c0f49d22ec17da,Menor,Sem familiares,268****,menos que $100,Desconhecido
03f90a86,1,aef6,87d321586dbc6455b9f5afcdc0bac3238dd53bf1ce11f479afa17b001ae6cfd9,Menor,Pequena,174****,menos que $100,B
dbddd718,0,aef6,fce347fba848d17ad939851dc65b838ff9fba7d6020522782ba663bf2bf29794,Adulto,Sem familiares,113****,menos que $100,D
c59d8adb,0,ccab,c41d0b28ff8849326efaeb95a1ddaaa0e9f15207d71d983ed37155bfdb0c6d35,Adulto,Pequena,W./****,menos que $100,Desconhecido
3ec4c318,0,ccab,64153de6aee193ecea981d1005f03d4820d3d9377c85aa8c4a67ce93c8cd703d,Adulto,Sem familiares,SOT****,menos que $100,Desconhecido
1c3cb555,0,ccab,0e34241c5c38951ca39340241f44bee0f23cbfa4fac39e0cc4b42144f2fa4f36,Adulto,Sem familiares,374****,menos que $100,Desconhecido
74cd5d7c,1,ccab,f48c3369cf3c47ab9375548165835e5555fd7ee80ad7df78065f222e2f86ae6c,Adulto,Sem familiares,310****,menos que $100,Desconhecido
05e8f343,0,ccab,1ea8a07efe95198c98367e54303c6fd38beaab28db0918cda7b3757253b5531b,Menor,Grande,382****,menos que $100,Desconhecido
71ab13cc,1,ccab,b91ee621c26e2adce54f9419798c2e59c6d6d4b71deb1f297dcefbcdae7b4b07,Menor,Pequena,C.A****,menos que $100,Desconhecido
1769f110,0,aef6,9da1d900000db8504f7543a0fc4936c4b11d8dd41e345f3d08cbab45addfd30f,Adulto,Sem familiares,PC ****,menos que $100,B
ba61933a,0,ccab,94557e1191d7955b3c0b99f979d95b586df7f3bc575dd0a90dda2ee6100fd004,Adulto,Sem familiares,124****,menos que $100,Desconhecido
8004ea0a,0,2cb8,646850a9364e42e5bf60fae4aa267cdbffb03793b498b815f921172af35cfcea,Menor,Sem familiares,239****,menos que $100,Desconhecido
2d0c2f8c,0,ccab,a2815842fb32de6761263586375d93b6bc3a03a92a7a3364dd70acdac481a8f4,Adulto,Grande,CA.****,menos que $100,Desconhecido
a6df132e,0,aef6,d0c3f86cd56649954cc6ae6d283e007637a0baa45f534f32c25b5cbc20e2308a,Adulto,Sem familiares,PC ****,menos que $100,Desconhecido
d86451ef,0,ccab,61e3a0a773f33c72b772a591b3d255c1f07c95db4141ee328c4422541354ad84,Adulto,Sem familiares,349****,menos que $100,Desconhecido
c6f56e2c,0,2cb8,6167ed6d4f096c08e0e2f17d75e47049a0a6a36e56c658f17009ba43f618556f,Adulto,Sem familiares,282****,menos que $100,Desconhecido
d150a408,1,aef6,a29612c4be64a81f67564804f3f42545c687ac8f8c7175e98d9ebe6990f461a6,Adulto,Sem familiares,174****,menos que $100,D
a051d767,1,ccab,68d063839e9eb4aaa3f034d71ff90f6725c2124f56e03d7e1ee95f56eb31a6e9,Adulto,Sem familiares,349****,menos que $100,Desconhecido
84a4e033,0,ccab,facadebed18dc5eeb429eca502d0aa2c77f8c1c65169983bc704ed498cdb90e2,Adulto,Sem familiares,268****,menos que $100,Desconhecido
2867ecd5,0,ccab,7fe4e30106314ef32073dc04ba230e27b3fa82938c90be936af15ec6dceead38,Adulto,Pequena,345****,menos que $100,Desconhecido
c27fd27e,0,2cb8,415df9fe7a9c9335ac6098bc5281f694ee137877d717d75bc2570fd873b97e1d,Adulto,Sem familiares,250****,menos que $100,Desconhecido
40ef613d,1,2cb8,846af91089fb15978b7b821e178f67a08ddd631fa1857fc38d50459fe08b115a,Adulto,Pequena,C.A****,menos que $100,Desconhecido
8d5b1e6f,1,aef6,244d9c466c213333268549c4b9a61a4adb9a493fb7dfdce162550859082936a9,Menor,Pequena,113****,$100-$200,B
637ed020,1,ccab,e64887cc9f4696336696532806e0733920341389b6754a9b36aac4b53d25f4c7,Menor,Pequena,262****,menos que $100,Desconhecido
27d7aed4,1,ccab,9b095620d5ecadb864fb78da44a08b357e2d66765c729d786ea9d1b1bdf330a7,Adulto,Sem familiares,347****,menos que $100,Desconhecido
0c66f684,0,ccab,b74b47fae663aada005c847fee2e009a4bf9baf20be68abedb628819184261fe,Adulto,Sem familiares,347****,menos que $100,Desconhecido
7a626f3a,0,aef6,6228ec9e830708d07c2dcccdc4965391bbcc1c0429fcfb92449f105c52848ea4,Adulto,Sem familiares,112****,menos que $100,A
14d2b25f,0,ccab,77b276add0031a567a5277d9c10153417325d348d68dda51a9ff22efad8b01f1,Adulto,Sem familiares,347****,menos que $100,Desconhecido
24fb6c1e,0,2cb8,2b5c1e1054adc46c204b666128c4303a632bbbc6cd8bea8cdcc027c8e357896a,Adulto,Sem familiares,248****,menos que $100,Desconhecido
b2d63bb2,1,aef6,7d713bbe482e062b21c2a20b74cbeb132ccaa55b4fa092fafcadd0743133bb56,Adulto,Pequena,113****,menos que $100,E
c163ebee,0,ccab,76e518cf1ed63db471176dcadc5efe133d9d75a63587ddfad405a044c662135a,Adulto,Sem familiares,347****,menos que $100,Desconhecido
44b4d491,0,ccab,03224ef4c524cae1261b5a9b33d82383f4d6b644c7776b3dffc4595d7398c958,Adulto,Sem familiares,A/4****,menos que $100,Desconhecido
a23ab3bb,0,2cb8,b34924dac777a425644d1cf27c0ccf00f0d077f171aac9267fcdb76e590c54d7,Adulto,Sem familiares,282****,menos que $100,Desconhecido
0c1f16a5,0,ccab,ff5ade703119c06b4d442a62959db0c9567771ea6146af629603d39ec7c85ce4,Menor,Grande,347****,menos que $100,Desconhecido
f555a95f,0,ccab,ccbc0533da0299eb35ea010474b0542ddc8d508a10bc56b999db3ea88f6c9376,Adulto,Sem familiares,364****,menos que $100,Desconhecido
ed6702df,0,aef6,fd6c5e91c30aa0af6dcbbca877146f8d30bef94a6ec8a73eede0611895da856e,Adulto,Sem familiares,112****,menos que $100,B
5609207d,0,ccab,cbadcb1b9f8fce8a931a1bc06747aacf3cebf4594ee25f4a3949b5159b895655,Adulto,Sem familiares,STO****,menos que $100,Desconhecido
8d99b00d,0,2cb8,1f4fa94ac829dacbecaf8a52bf7bd8d4d34ffe932acfbd21c99b16bc36405f12,Adulto,Pequena,S.C****,menos que $100,Desconhecido
7e9df8cd,0,ccab,47bc29742beb40652fb87c9b72e1758ddf5dc9a3305e4ad3966c44ea1aceec5d,Adulto,Sem familiares,C 7****,menos que $100,Desconhecido
3b333815,0,ccab,c4573bc7c531292f2062118e4682d1b52a0a6894b5dfd981f5d803b5a5e1aa59,Menor,Grande,347****,menos que $100,Desconhecido
87748b63,1,aef6,3a8d246ec36a741ba9d369b1c6e6b591069d19f3a1e6934830d5eaebafd14ebd,Adulto,Pequena,127****,menos que $100,B
96bbb8cf,1,ccab,8a95c9e7aac45f5e52a6068335d7e108399965369d35ad6a97bb0984d0c9575d,Adulto,Sem familiares,315****,menos que $100,Desconhecido
65604e19,0,aef6,9f5f178a5c6a7c140c3e938448f28db775bfb2575c4844ca39f66351158a858d,Adulto,Sem familiares,199****,menos que $100,Desconhecido
6d081be9,1,ccab,9c959eab03ca16d4b5b4ac2f81a42f245a4c803a20fd861585b919ffefed5b09,Adulto,Pequena,392****,menos que $100,E
f27aac2c,0,ccab,db03e59301a122b3c3fb4c3b2c1fa1ea1adf7aefc746011f316ecf33378d95aa,Menor,Grande,310****,menos que $100,Desconhecido
8b28736c,0,ccab,f25e8706580aa5694cd917e56ecd8b110d98fc7724e6a96bfd40d052d8211167,Adulto,Sem familiares,368****,menos que $100,Desconhecido
ba281475,0,ccab,6cf0386d8ca8826bf57c43a64c28b29479b286bdc52cff5869d20c5884ebab1a,Adulto,Sem familiares,160****,menos que $100,Desconhecido
ada73d1d,1,2cb8,993c2c31cb64526ef2824444e589c2abaf3680262c6604f84d106f7290d508cd,Menor,Pequena,S.C****,menos que $100,Desconhecido
90b33049,1,ccab,4752cf1eb10b123cae5d9348c4a6d57b71921334dffa5db050f242a22c3006c9,Adulto,Sem familiares,367****,menos que $100,Desconhecido
9b256d48,1,aef6,da6f8cf4f35a1b2198762b80168e3d9b4ff310d91f34c5e4907bb000c9a9ccd2,Senior,Sem familiares,113****,menos que $100,B
aa1e4750,1,ccab,a6b5ee2dd11d7647a0af8cf2c5b781049a96c4ab17fde361d30136592b7651cf,Menor,Pequena,265****,menos que $100,Desconhecido
025f9117,1,2cb8,66dadc95b2baa15e34b087aa535cc05ab9f740c2ad5954b2eead0ef293927b66,Menor,Pequena,291****,menos que $100,Desconhecido
8813ff05,0,ccab,8cbaa7423cde70187ac01273b0b53599b9e2e83002614276b144eec43e2cee63,Adulto,Sem familiares,267****,menos que $100,Desconhecido
e65f7ed2,0,ccab,a45bc1301175564ea5121a3b6c48a1254a7355ddc9d0eccd34772d51e7e58355,Adulto,Sem familiares,347****,menos que $100,Desconhecido
9e2cd57f,0,ccab,8769c464102724d0d1d75e7a498bde412789b89002b7c82190019edd08f17c90,Adulto,Sem familiares,222****,menos que $100,Desconhecido
001941d1,1,aef6,adccff3943c2af7597e646bc4f0b8b3a57ff984ae1087c7eabdb6e82ec208e1f,Adulto,Pequena,PC ****,menos que $100,E
8cea75e9,0,ccab,dfd6fda1be679084d17c9998cb9ad9845f17ee5872506cc340c92c021e57fb7d,Adulto,Sem familiares,315****,menos que $100,Desconhecido
caa186b4,0,ccab,4a8f369624ebf76b11f074176ea59025ebcca64477a71f440183ddbf640932a7,Adulto,Sem familiares,392****,menos que $100,Desconhecido
f1b74d6e,1,ccab,c0263a0997bc9ceb5ac364abc047fc2dab70c39315ead7f2037f8fdcd7f9d803,Adulto,Sem familiares,160****,menos que $100,Desconhecido
16be7180,1,aef6,88089b11d28661a3c71d2a91bbaf8a4308c7ccfc737ec5fa43e96753755e1c28,Adulto,Sem familiares,117****,menos que $100,C
d89099d1,0,ccab,241f73ab48e75a125de7167dbdd807b0789d7fda34701907dbbfdd4ec421c282,Adulto,Sem familiares,SOT****,menos que $100,Desconhecido
a54e8d61,0,2cb8,84058bc150dbbeebe25f91426f6344431270f80a457a114436a6b45816e3c5ff,Menor,Sem familiares,S.O****,menos que $100,Desconhecido
a642c48d,1,aef6,694e4d99cedb366903a735488a3c8d176693632652461e9d5d807564076e1c15,Adulto,Sem familiares,113****,menos que $100,Desconhecido
e4017be4,0,ccab,dd19aa4914f2ac205874ea7d643ffdc9c2707ddc009f1050fcc140308849d4bd,Adulto,Sem familiares,268****,menos que $100,Desconhecido
e13a74e4,0,ccab,5580d111fe54279ffdf169869a57c68e77996d6a4917a3baef4000e9cc2480c4,Menor,Sem familiares,315****,menos que $100,Desconhecido
54013ace,0,ccab,c9107f5842c0d704cc2a42d17b532ed5e4dddc15a8cf7b4342a65af6f630962a,Adulto,Sem familiares,C.A****,menos que $100,Desconhecido
2c13545f,0,ccab,c990204f3989adb43ed0fed85f2980e16be867d8b485f1a398f04cf22d1c764d,Adulto,Grande,CA.****,menos que $100,Desconhecido
7add8702,0,ccab,c5ce1e5080dd78a12d1cd1c74d13fd4ab14ace76cad5e765bf32d6c6e09d16f6,Adulto,Sem familiares,349****,menos que $100,Desconhecido
5343b32f,0,2cb8,a441d98995dc2712640a8787f1faddd0b6d372e46cb0b183de28f261a1d8a19f,Adulto,Pequena,248****,menos que $100,Desconhecido
ad633e9e,1,aef6,3561e23b8e687008a678954e1fe345eb63c6b42997d263c7b1fa41666658e0b6,Adulto,Pequena,174****,menos que $100,C
